Place ID,Name,Latitude,Longitude,Address,Rating,Ratings count,Price range
ChIJKe7FCzhZtVIRsifR84aNANs,Subway,45.1008076,-95.03525859999999,"4X27+8V Willmar, MN, USA",3.6,50,1
ChIJaSQFjNXxylIRn39n-aANRK4,Subway,45.3126803,-95.6025944,"897W+3X Benson, MN, USA",4.2,110,1
ChIJw-L5a1BZtVIRb29o3QMC_FM,Pizza Ranch,45.10565570000001,-95.02298359999999,"4X4G+7R Willmar, MN, USA",4.3,660,2
ChIJ7_vR2I5otVIRlMO6-puT2fo,O'Neil's,45.235847,-94.938901,"63P6+8C Spicer, MN, USA",4.4,658,2
ChIJXQEg4ohotVIR79ELgdVezJs,Westwood Café,45.23542690000001,-94.9388285,"63P6+5F Spicer, MN, USA",4.6,221,2
ChIJ38_Fe8xetVIRGhINotbzZBs,Little Caesars Pizza,45.11604060000001,-95.0432381,"4X84+CP Willmar, MN, USA",4.0,256,1
ChIJY23ZcjNZtVIRFMoIA-VMuQs,Dairy Queen Grill & Chill,45.1009933,-95.04337579999999,"4X24+9J Willmar, MN, USA",4.0,267,1
ChIJzTJEojNZtVIRwg6unOthpE4,Taco John's,45.109642,-95.04221629999999,"4X55+V4 Willmar, MN, USA",3.9,217,1
ChIJafUZ1LletVIRUSGGp7q1YH4,Dairy Queen Grill & Chill,45.124341,-95.01645099999999,"4XFM+PC Willmar, MN, USA",3.7,223,1
ChIJgyzgkm1vtVIRfDiL9kyI2iE,Deep Freeze,45.2950268,-94.94465339999999,"73W4+24 New London, MN, USA",4.8,137,1
ChIJFT2mlM9etVIRMzgovmBBmas,The Goodness Coffee House,45.1213636,-95.04783409999999,"4XC2+GV Willmar, MN, USA",4.6,155,1
ChIJATHzeBdZtVIRDOQcm3MQ2dc,Shell,45.171766,-95.015789,"5XCM+PM Willmar, MN, USA",3.9,17,2
ChIJUd2D2vPhR4cRDMzv0sgUEw8,Moab Brewery,38.5625892,-109.5496996,"HF72+24 Moab, UT, USA",4.2,1473,2
ChIJw4NbWYzhR4cRdUsHFAp2k5M,Milt's Stop & Eat,38.56764369999999,-109.5425897,"HF94+3X Moab, UT, USA",4.3,1666,1
ChIJU7GyAuzhR4cRxYgSHgck3_E,Pasta Jay's,38.57305559999999,-109.5511111,"HCFX+6H Moab, UT, USA",4.2,1818,2
ChIJ92oQKOzhR4cR8EIOvfNm4Ig,Zax Restaurant,38.571977,-109.551054,"HCCX+QH Moab, UT, USA",4.2,2681,2
ChIJsfY_3-3hR4cRNTtgUwURYvk,Moab Diner,38.5704938,-109.5504167,"HCCX+5R Moab, UT, USA",4.5,3678,1
ChIJRUWYbuzhR4cR6OOvRLTiCIY,Sabaku Sushi,38.5730529,-109.5493258,"HFF2+67 Moab, UT, USA",4.4,338,2
ChIJLekwJ-rhR4cRGwAXIENTUr0,Wendy's,38.57719549999999,-109.550362,"HCGX+VV Moab, UT, USA",3.1,1342,1
ChIJkVoWOOnhR4cRbdU9oWFbKqw,Arches Thai,38.5742133,-109.5524157,"HCFX+M2 Moab, UT, USA",4.3,1266,2
ChIJjZTQq-7hR4cR6LHT8jW4qQ4,The Spoke on Center,38.5734627,-109.5510855,"HCFX+9H Moab, UT, USA",4.2,1611,2
ChIJyS2T--vhR4cR4M5xHFadM1g,Moab Garage Co.,38.5742627,-109.550426,"HCFX+PR Moab, UT, USA",4.7,653,1
ChIJo6zWi_HhR4cR3WSkhCPxxiw,Giliberto's Mexican Taco Shop,38.5671778,-109.5510722,"HC8X+VH Moab, UT, USA",4.3,1316,1
ChIJrWUxKqHjR4cRpu7gfeJbIds,Susie's Branding Iron Restaurant,38.5291144,-109.5029044,"GFHW+JR Moab, UT, USA",4.3,554,2
ChIJzSgZvPvNtFQR4MByN9vxnLs,Shell,41.5672219,-117.7856937,"H687+VP Orovada, Winnemucca, NV, USA",3.9,18,2
ChIJyyGsH7aRl4cRqA4iIBo8wco,Subway,40.1759364,-97.57583249999999,"5CGF+9M Hebron, NE, USA",4.1,121,1
ChIJXbrvXiK0l4cRRUfn5LJzQlQ,Subway,40.14711930000001,-97.17265259999999,"4RWG+RW Fairbury, NE, USA",3.9,106,1
ChIJm2LEfGxwl4cRiP3KD5WrzMk,Subway,40.5241181,-97.5951012,"GCF3+JX Geneva, NE, USA",3.9,114,1
ChIJn7I-xUvZmYcRjH-x6r_-fO4,Subway,40.5974648,-97.8586876,"H4WR+XG Sutton, NE, USA",4.3,95,1
ChIJ0eQwCaORl4cRXL8bn4MyMrY,Casey's,40.1661979,-97.57693809999999,"5C8F+F6 Hebron, NE, USA",3.9,17,1
ChIJz_1SnHS-l4cRWKKrzYxS6qw,Pioneers Inn Restaurant,40.1452819,-97.41439419999999,"4HWP+46 Gilead, NE, USA",4.5,71,1
ChIJW_Jt2im0l4cRcVrU1WT34Tk,Rowdy's Steakhouse,40.1347365,-97.1787427,"4RMC+VG Fairbury, NE, USA",4.4,273,2
ChIJW_U5i6KRl4cRjX6oBq6K-OU,Valentino's,40.1645463,-97.57698830000001,"5C7F+R6 Hebron, NE, USA",3.8,40,2
ChIJF2_qC_qcl4cRwhnkv3M9AOo,Shell,40.3364858,-97.57565059999999,"8CPF+HP Bruning, NE, USA",3.0,4,2
ChIJGWC_evqcl4cRton5N1sMI2s,Valentino's,40.3366808,-97.5756861,"8CPF+MP Bruning, NE, USA",4.1,17,2
ChIJ53SR8Ta7l4cR263IJItXFAI,The Snack Shack,40.2334841,-97.3267885,"6MMF+97 Alexandria, NE, USA",4.4,26,1
ChIJrUx3DCi0l4cRHYz_WIXxKVw,Classic Cones,40.1374685,-97.1779804,"4RPC+XR Fairbury, NE, USA",4.7,42,1
ChIJ125kaFprl4cR3Ludr5zab3c,Sweetwater Inc,40.64449359999999,-97.44999659999999,"JHV2+Q2 Exeter, NE, USA",4.1,19,1
ChIJN6lgcNFol4cRgpszUX7Rte0,Casey's,40.6264046,-97.59480549999999,"JCG4+H3 Fairmont, NE, USA",4.1,28,1
ChIJhVrAYhT7l4cRdmnC2WzFRKI,Subway,39.834711,-97.6371288,"R9M7+V4 Belleville, KS, USA",3.9,56,1
ChIJDaugJF37l4cRb_hQ1K0tskA,Los Primos,39.82158250000001,-97.640614,"R9C5+JQ Belleville, KS, USA",4.7,403,1
ChIJ95aSzkEewVQRZ2IVA9gUgC8,Falling Sky Brewing,44.0452343,-123.092164,"2WW5+34 Eugene, OR, USA",4.4,403,2
ChIJP0D8OBIewVQRW9--a5AMNoc,Oregon Electric Station,44.0545463,-123.0922861,"3W35+R3 Eugene, OR, USA",4.3,877,3
ChIJC8c2UDEewVQR-7uM3edxkgA,Beppe & Gianni's Trattoria,44.0387077,-123.0689468,"2WQJ+FC Eugene, OR, USA",4.6,693,3
ChIJ28sqPQUewVQRi_dAaFstBfs,McMenamins North Bank,44.0595785,-123.0849541,"3W58+R2 Eugene, OR, USA",4.3,1728,2
ChIJzTocLDkewVQRvl7-RFWcnqQ,Pegasus Pizza,44.0442361,-123.080766,"2WV9+MM Eugene, OR, USA",4.2,242,2
ChIJ_cSW5RQewVQRbC5MkRJDfoU,Ambrosia Restaurant & Bar,44.049821,-123.090191,"2WX5+WW Eugene, OR, USA",4.3,412,3
ChIJYQ-g__vhwFQRBx8KMS0QvGs,Chipotle Mexican Grill,44.06783739999999,-123.0723681,"3W9H+43 Eugene, OR, USA",4.2,631,1
ChIJaYk9ymwewVQR04AHEQbDyfA,Whirled Pies Downtown,44.05113799999999,-123.0956416,"3W23+FP Eugene, OR, USA",4.3,562,2
ChIJl_8eOuUdwVQRfVPJFNKM4GQ,Olive Garden Italian Restaurant,44.0712863,-123.1043099,"3VCW+G7 Eugene, OR, USA",4.3,2750,2
ChIJF5qSA3EewVQRonJt-JAZA5U,Putters Family Entertainment Center,44.07333329999999,-123.1469444,"3VF3+86 Eugene, OR, USA",4.2,1543,2
ChIJy-umnREewVQRDu9gMw_y0go,The Tap and Growler,44.05459740000001,-123.0895267,"3W36+R5 Eugene, OR, USA",4.3,126,2
ChIJwU-pAcfhwFQRwjUP1wThEeQ,Subway,44.0563657,-123.034178,"3X48+G8 Springfield, OR, USA",3.7,93,1
ChIJwdJ_1FMewVQRFgxkQeAkDOo,Off The Waffle | South Eugene,44.03088899999999,-123.091248,"2WJ5+9G Eugene, OR, USA",4.3,492,2
ChIJBQQndbF5kIgRg_vX6IR7e-4,Waffle House,31.1070539,-87.4771701,"4G4F+R4 Atmore, AL, USA",4.0,849,1
ChIJwf1rNhBUmogR3pmKt_Ed90E,Ruby Tuesday,30.802791,-88.102283,"RV3X+43 Saraland, AL, USA",4.0,1004,2
ChIJZdRh_UNFmogRK7VdHq8HgJo,Felix's Fish Camp Restaurant,30.67892070000001,-87.99712339999999,"M2H3+H5 Spanish Fort, AL, USA",4.5,4314,2
ChIJR27xoAeKmogRGu9x3owjPFc,Subway,30.87948879999999,-87.78252839999999,"V6H8+QX Bay Minette, AL, USA",3.5,88,1
ChIJVdEAFwl5kIgRVCsqKfsmSQw,Subway,31.0064815,-87.4889453,"2G46+HC Atmore, AL, USA",4.2,110,1
ChIJJeTkuLhWmogRj-wvnsr-AZA,Subway,30.8076438,-88.0711195,"RW5H+3H Saraland, AL, USA",4.3,91,1
ChIJ9cu5Nep3kIgRZ-HByJx3rz0,Subway,31.0813945,-87.53018089999999,"3FJ9+HW Atmore, AL, USA",3.8,58,1
ChIJIZMYuRJUmogRup6YvH4q6E4,Subway,30.80296909999999,-88.10895909999999,"RV3R+5C Saraland, AL, USA",4.2,287,1
ChIJo6vqHU9WmogRC0ZpogYWO_s,Subway,30.85002189999999,-88.05879879999999,"VW2R+2F Satsuma, AL, USA",3.7,46,1
ChIJIWeKapocm4gRdfVNla4yknw,Subway,31.0971141,-88.23669989999999,"3QW7+R8 Citronelle, AL, USA",4.1,83,1
ChIJ99b3P8JEmogRWJgvdNpOYq0,Original Oyster House,30.67480949999999,-87.95955409999999,"M2FR+W5 Spanish Fort, AL, USA",4.5,2435,2
ChIJOTFiH9NPmogRJls6dtDzc0Y,Wintzell's Oyster House,30.6888952,-88.04968029999999,"MXQ2+H4 Mobile, AL, USA",4.5,2512,2
ChIJtShKH8JEmogRo9LSUdgPhLQ,BLUEGILL Restaurant,30.6748219,-87.9581195,"M2FR+WQ Spanish Fort, AL, USA",4.5,2051,2
ChIJF6h3T9FPmogRrfIDDTuWyU0,Spot of Tea,30.6908252,-88.04523689999999,"MXR3+8W Mobile, AL, USA",4.5,1501,2
ChIJt0AXUhZDmogRCJHj8arcbv0,Subway,30.6713154,-87.9052892,"M3CV+GV Spanish Fort, AL, USA",3.7,73,1
ChIJx0wNOvNRmogRSYAATJj5ooI,Subway,30.720205,-88.083563,"PWC8+3H Mobile, AL, USA",4.1,139,1
ChIJ2UO_oSlQmogR-zLNil9KfTg,Subway,30.6999268,-88.0446742,"MXX4+X4 Mobile, AL, USA",3.9,136,1
ChIJN5I6Ah9omogRjSWZxBdj9fs,Moe's Southwest Grill,30.6679459,-87.85039549999999,"M49X+5R Spanish Fort, AL, USA",4.3,484,1
ChIJT-vPKq5c1lIRfVeafFWKSBw,The Rock Pizza and Grill,46.088202,-100.6320297,"39Q9+75 Fort Yates, ND, USA",4.3,78,2
ChIJCT6eBKqI1lIROaggH8czups,Prairie Dog Cafe,45.8146717,-100.8109921,"R57Q+VJ McLaughlin, SD, USA",4.6,65,1
ChIJTRgwbGFeYIgRaEgw8wKHqz4,Big River Grille Downtown,35.05405999999999,-85.31019,"3M3Q+JW Chattanooga, TN, USA",4.1,2153,2
ChIJeflODnxeYIgRXla1Ds5gzB4,Tupelo Honey,35.042975,-85.3085722,"2MVR+5H Chattanooga, TN, USA",4.4,1622,2
ChIJ40if3RNeYIgR0i0XaoDUb9M,Subway,35.0492074,-85.28996599999999,"2PX6+M2 Chattanooga, TN, USA",3.3,8,1
ChIJeflODnxeYIgR_-WKJv1gz0s,Public House Restaurant,35.0422207,-85.3087484,"2MRR+VG Chattanooga, TN, USA",4.6,847,2
ChIJa5MS4X5eYIgRsAECVNH907Y,Southern Star,35.0395466,-85.3098352,"2MQR+R3 Chattanooga, TN, USA",4.6,662,2
ChIJPYEbQ2ZeYIgR8QdV2C-oK3Q,Tony's Pasta Shop & Trattoria,35.0542969,-85.30500099999999,"3M3V+PX Chattanooga, TN, USA",4.5,2003,2
ChIJRRbZMAEMYYgRdIlFMcggTtY,Jim Oliver's Smoke House Restaurant,35.2354026,-85.85302659999999,"64PW+5Q Monteagle, TN, USA",4.3,798,2
ChIJNQ2HxpOKYIgR58hBPfJfQNg,Amigo Mexican Restaurant,35.14053639999999,-85.2454643,"4QR3+6R Hixson, Chattanooga, TN, USA",4.3,706,1
ChIJx5yG_u1bYIgRZt4B3oPhX3M,Subway,35.0214917,-85.3659096,"2JCM+HJ Chattanooga, TN, USA",4.0,159,1
ChIJVZuhpGNeYIgRJVNrtUrAc3g,Sticky Fingers Ribhouse- BBQ Downtown Chattanooga,35.0514028,-85.3102989,"3M2Q+HV Chattanooga, TN, USA",4.2,2234,2
ChIJJ455PXteYIgRE97cPNACxFw,The Honest Pint,35.04604719999999,-85.3066559,"2MWV+C8 Chattanooga, TN, USA",4.3,1313,2
ChIJszDpEX1eYIgR-qHzVpjAVPs,City Cafe Diner,35.0454704,-85.31221699999999,"2MWQ+54 Chattanooga, TN, USA",4.4,4218,1
ChIJ0wvtQwIMYYgR_prlmlGtMm0,Subway,35.23939650000001,-85.85016329999999,"64QX+QW Monteagle, TN, USA",4.0,210,1
ChIJPyLWsl5eYIgRM68Ks_peElo,Taco Mamacita,35.0639963,-85.3097038,"3M7R+H4 Chattanooga, TN, USA",4.5,2412,2
ChIJsbxb-oyuYYgRww4GH3ECDw0,Subway,35.0147397,-85.70307079999999,"277W+VQ South Pittsburg, TN, USA",4.4,48,1
ChIJfXBbnBdeYIgRh39KOFkO1rY,Boathouse Rotisserie & Raw Bar,35.05527399999999,-85.28344899999999,"3P48+4J Chattanooga, TN, USA",4.5,2916,2
ChIJhRx4uWFeYIgRxGMkbrl5C-g,Hennen's,35.05496600000001,-85.3120728,"3M3Q+X5 Chattanooga, TN, USA",4.5,1001,3
ChIJ42qYlI04j4cRsqz5zUn1W5c,Subway,43.34941,-97.42165080000001,"8HXH+Q8 Freeman, SD, USA",4.4,29,1
ChIJL1yTcwPlhYcR2cdBUucDzM8,Subway,43.3930113,-97.9953561,"92V3+6V Parkston, SD, USA",4.3,68,1
ChIJN934pqehj4cRTk6qexb5Ax0,Subway,42.8854309,-97.3961477,"VJP3+5G Yankton, SD, USA",3.7,224,1
ChIJGUXn6kO6hYcRQ2Jsg48du0M,Subway,43.0823943,-98.3062712,"3MJV+XF Wagner, SD, USA",4.2,76,1
ChIJ8XEJp4M4j4cR03qMv64F8Ig,Casey's,43.35057,-97.4212709,"9H2H+6F Freeman, SD, USA",4.2,30,1
ChIJvWHkXKihj4cR6iiI4cymm14,Pizza Hut,42.888774,-97.3971791,"VJQ3+G4 Yankton, SD, USA",3.5,114,1
ChIJBwAgBl8Vj4cRPQZLpPjgiYY,Meridian Corner,43.24125310000001,-97.41873609999999,"6HRJ+GG Freeman, SD, USA",4.6,257,1
ChIJERNRTprvhYcR1vRx0bIjzk0,Casey's,43.39403660000001,-97.99553739999999,"92V3+JQ Parkston, SD, USA",3.9,27,1
ChIJ3VLOuLrlhYcR1F70X2X7q4I,Godfather's Pizza Express,43.3850042,-97.99732110000001,"92P3+23 Parkston, SD, USA",4.0,6,2
ChIJqyK7kiF5hYcR-bxDfPg5eb0,Casey's,42.8603145,-97.89292549999999,"V464+4R Springfield, SD, USA",4.3,14,1
ChIJJUWpDG2hj4cRBD_S7qhErME,Casey's,42.8767021,-97.3831871,"VJG8+MP Yankton, SD, USA",4.4,35,1
ChIJM2gu4ligj4cRmHtm2dRE_uA,Culver's,42.9120114,-97.39669769999999,"WJ63+R8 Yankton, SD, USA",4.4,503,1
ChIJS4UkFFegj4cRB8vdSU1eN4A,RB Beers & Burgers,42.9052148,-97.3987059,"WJ42+3G Yankton, SD, USA",4.3,530,2
ChIJ0TpIX6Chj4cRtmb1dxbS-Ug,Taco John's,42.8801187,-97.3963988,"VJJ3+2C Yankton, SD, USA",3.6,253,1
ChIJb-_Q7qChj4cR9xpsvt44DH8,Papa Murphy's | Take 'N' Bake Pizza,42.88154919999999,-97.39616989999999,"VJJ3+JG Yankton, SD, USA",4.4,47,1
ChIJhYYj6aChj4cRcBV_SpnuMQQ,Domino's Pizza,42.8813968,-97.3962182,"VJJ3+HG Yankton, SD, USA",4.0,118,1
ChIJWYX3x-raPYcRlhRz7YuZaoY,Subway,37.2557824,-107.0758546,"7W4F+8M Pagosa Springs, CO, USA",4.2,82,1
ChIJAyMWJb_DPYcREbMjAper0TM,Subway,37.2666796,-107.0134154,"7X8P+MJ Pagosa Springs, CO, USA",4.1,140,1
ChIJWYX3x-raPYcRbk22meOT4HU,Rosie's Pizzeria,37.25562909999999,-107.0766994,"7W4F+78 Pagosa Springs, CO, USA",4.4,585,1
ChIJyQc6C5XaPYcR3lk_5K1OYm8,Pagosa Brewing & Grill,37.25576960000001,-107.0803367,"7W49+8V Pagosa Springs, CO, USA",4.2,851,2
ChIJ-8SRAdaGPYcR8vEfpUWW1K0,Subway,36.8856825,-106.5838627,"VCP8+7F Chama, NM, USA",4.0,169,1
ChIJDdktcZncPYcRRUA5FI8jTgM,Riff Raff on the Rio,37.2700288,-106.9980879,"72C2+2Q Pagosa Springs, CO, USA",4.5,445,2
ChIJ-VPYn2HbPYcRHhmg4pR8rtA,The Peak Deli,37.2679496,-107.0099984,"7X9R+52 Pagosa Springs, CO, USA",4.7,285,1
ChIJN-ei3ATbPYcRvfTf9eglSos,The Break Room Brewing Company,37.2704756,-107.0443008,"7XC4+57 Pagosa Springs, CO, USA",4.3,303,1
ChIJJ1jexJbaPYcR26u0EVBxIO8,The Rose,37.2674795,-107.0104315,"7X8Q+XR Pagosa Springs, CO, USA",4.5,678,1
ChIJ_RpIaenaPYcRkgXuWNilNwk,Thai Pagosa,37.2586127,-107.0708446,"7W5H+CM Pagosa Springs, CO, USA",4.6,335,2
ChIJrRHaEJXaPYcRRdd1khubrZM,Shell,37.2546285,-107.0786101,"7W3C+VH Pagosa Springs, CO, USA",4.0,19,2
ChIJfxDpVuvaPYcR72uAzrMqiJo,Papa Murphy's | Take 'N' Bake Pizza,37.25599969999999,-107.0760218,"7W4F+9H Pagosa Springs, CO, USA",4.2,115,1
ChIJaT5JEZ7cPYcRUPYtibDSChk,Alley House Grille,37.2691149,-107.0056302,"7X9V+JP Pagosa Springs, CO, USA",4.5,497,3
ChIJERBhKb7aPYcRPGjpcI-uUM8,Boss Hogg's Restaurant & Saloon,37.2533487,-107.0806355,"7W39+8P Pagosa Springs, CO, USA",4.0,1015,2
ChIJn8lWANaGPYcRJ2ILRXxA6Ho,Fina's Diner,36.8844417,-106.5843361,"VCM8+Q7 Chama, NM, USA",4.7,249,1
ChIJQ1Qv8ce-D4gRkoqsAGZulJY,Buca di Beppo Italian Restaurant,42.1492363,-87.9134117,"43XP+MJ Wheeling, IL, USA",4.1,937,2
ChIJ_2S9ROuJD4gRUoTwTQscK3o,Subway,42.51636999999999,-87.948313,"G382+GM Pleasant Prairie, WI, USA",3.5,44,1
ChIJEZFUFm2WD4gRWuUJMeKmd64,Subway,42.2385716,-87.9491517,"63Q2+C8 Vernon Hills, IL, USA",3.5,14,1
ChIJFZmRgX2-D4gRmZeJKKwoIS8,Wildfire,42.17844050000001,-87.92624119999999,"53HF+9G Lincolnshire, IL, USA",4.5,1660,3
ChIJNQYsUQ2WD4gROo4zB8l1YtI,Green Basil,42.238866,-87.94137099999999,"63Q5+GF Vernon Hills, IL, USA",4.3,344,2
ChIJZ6Fbwse-D4gRQwGsX2mF4nA,Cooper's Hawk Winery & Restaurant,42.149935,-87.91236169999999,"43XQ+X3 Wheeling, IL, USA",4.4,550,2
ChIJmb6ZaayVD4gRDGbWQo4R9kw,Auntie Anne's,42.2530778,-87.9007553,"733X+6M Lake Forest, IL, USA",2.8,14,1
ChIJxzYT3C25D4gRA-kP_jJsrx4,Bob Chinn's Crab House,42.1342248,-87.9022942,"43MX+M3 Wheeling, IL, USA",4.5,4027,3
ChIJcx6WBg9oBYgREfaZ-6UsgQk,Subway,42.6943265,-87.8669317,"M4VM+P6 Sturtevant, WI, USA",3.9,13,1
ChIJX0k1Gm-8D4gRvUEHKeWyGco,Lou Malnati's Pizzeria,42.15282359999999,-87.96055129999999,"523Q+4Q Buffalo Grove, IL, USA",4.6,2313,2
ChIJNyusXCiRD4gRU0REqcwA_RE,Austin's,42.3053868,-87.9706542,"824H+5P Libertyville, IL, USA",4.4,1424,2
ChIJ3XRQCMiWD4gRWHQI_0Kak6Y,Mickey Finn's Brewery,42.2863388,-87.9543762,"72PW+G6 Libertyville, IL, USA",4.1,429,1
ChIJ41YgvEtiBYgRsLVcr8zmJYc,Brat Stop,42.56817900000001,-87.95698809999999,"H29V+76 Kenosha, WI, USA",4.3,2907,2
ChIJ8cne5nKWD4gR8B88H4Brh8w,Chick-fil-A,42.2387689,-87.9437063,"63Q4+GG Vernon Hills, IL, USA",4.5,1144,1
ChIJddIs0bLGD4gRRVtBofFPJRk,Ruth's Chris Steak House,42.1352111,-87.78894849999999,"46P6+3C Northbrook, IL, USA",4.6,501,4
ChIJB13mKLosDogRltS0PsgIdT0,Ruby of Siam,42.1861914,-87.8011586,"55PX+FG Highland Park, IL, USA",3.8,143,2
